squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
0.945,0.98,1.0,1.0,0.192,0.744,0.111,0.0,0.71,1.0,0.0,0.52,0.187,0.52,0.0,0.2,0.945
0.48,0.01,0.0,0.0,0.646,0.271,0.333,0.667,0.742,0.0,1.0,0.408,0.175,0.01,1.0,0.2,0.48
0.089,0.889,1.0,1.0,0.485,0.183,1.0,0.444,0.581,0.0,0.0,0.472,0.305,0.713,1.0,0.2,0.09
0.417,0.475,0.0,0.0,0.404,0.695,1.0,0.778,0.935,0.0,1.0,0.388,0.292,0.84,0.0,0.2,0.417
0.623,0.96,1.0,1.0,0.313,0.937,0.222,0.111,0.226,0.0,1.0,0.332,0.631,0.538,0.0,0.0,0.623
0.506,0.03,1.0,0.0,0.283,0.636,0.0,1.0,0.516,1.0,0.0,0.82,0.791,0.447,1.0,0.5,0.506
0.026,0.121,1.0,0.0,0.495,0.277,0.889,0.111,0.774,1.0,1.0,0.957,0.374,0.051,1.0,0.1,0.027
0.882,0.192,1.0,0.0,0.626,0.017,0.444,0.0,0.258,1.0,0.0,0.711,0.993,0.338,1.0,0.0,0.882
0.517,0.232,1.0,1.0,0.808,0.96,0.778,0.111,0.419,1.0,0.0,0.723,0.098,0.85,0.0,0.9,0.518
0.522,0.586,0.0,1.0,0.576,0.779,0.889,0.222,0.742,1.0,1.0,0.693,0.942,0.223,0.0,0.2,0.523
0.774,0.02,1.0,1.0,0.081,0.563,0.556,0.778,0.903,0.0,0.0,0.648,0.226,0.058,1.0,0.8,0.774
0.508,0.646,1.0,1.0,0.424,0.421,0.667,0.0,0.032,1.0,0.0,0.864,0.436,0.087,1.0,0.7,0.509
0.056,0.01,1.0,0.0,0.434,0.658,0.111,0.111,0.903,1.0,1.0,0.877,0.296,0.237,0.0,0.0,0.056
0.043,0.727,1.0,0.0,0.121,0.738,0.333,0.111,0.968,1.0,1.0,0.976,0.528,0.514,1.0,0.7,0.043
0.983,0.182,0.0,0.0,0.687,0.23,0.0,0.111,0.355,1.0,1.0,0.847,0.159,0.654,0.0,0.3,0.982
0.905,0.263,1.0,1.0,0.747,0.291,0.0,0.667,0.226,0.0,0.0,0.782,0.027,0.717,1.0,0.3,0.905
0.005,0.808,0.0,0.0,0.162,0.265,0.0,0.111,0.645,0.0,1.0,0.651,0.996,0.476,1.0,0.2,0.005
0.407,0.384,1.0,0.0,0.525,0.769,0.778,0.667,0.097,1.0,0.0,0.59,0.225,0.872,1.0,0.9,0.408
0.009,0.03,0.0,0.0,0.727,0.602,0.778,0.556,0.484,1.0,1.0,0.799,0.631,0.45,0.0,0.6,0.009
0.577,0.131,1.0,0.0,0.687,0.511,0.0,0.333,0.097,1.0,0.0,0.998,0.77,0.526,0.0,0.1,0.577
0.171,0.899,0.0,1.0,0.596,0.271,0.222,0.222,0.452,1.0,0.0,0.948,0.793,0.73,0.0,0.6,0.171
0.461,0.384,0.0,1.0,0.303,0.715,0.778,0.889,0.742,0.0,1.0,0.871,0.716,0.926,1.0,0.0,0.461
0.405,0.556,1.0,0.0,0.96,0.403,0.222,0.222,0.355,1.0,1.0,0.863,0.061,0.434,1.0,0.8,0.406
0.771,0.586,0.0,1.0,0.061,0.426,0.0,0.222,0.839,1.0,1.0,0.74,0.895,0.483,0.0,0.9,0.771
0.949,0.96,0.0,1.0,0.202,0.484,0.889,1.0,0.032,1.0,0.0,0.659,0.763,0.908,1.0,0.1,0.949
0.311,0.869,1.0,0.0,0.556,0.504,0.556,0.444,0.581,0.0,1.0,0.575,0.39,0.601,0.0,0.3,0.312
0.807,0.788,1.0,0.0,0.798,0.329,0.333,0.333,0.903,1.0,1.0,0.579,0.281,0.614,0.0,0.2,0.807
0.161,0.566,1.0,1.0,0.232,0.401,0.222,1.0,0.581,1.0,0.0,0.321,0.079,0.183,0.0,0.8,0.161
0.096,0.091,1.0,0.0,0.869,0.402,0.444,0.889,0.581,0.0,0.0,0.214,0.772,0.763,1.0,0.5,0.096
0.735,0.808,0.0,0.0,0.455,0.493,0.889,0.111,0.452,0.0,0.0,0.522,0.71,0.21,0.0,0.4,0.735
0.068,0.323,0.0,1.0,0.283,0.822,1.0,0.0,0.194,1.0,0.0,0.172,0.585,0.181,0.0,1.0,0.069
0.029,0.848,0.0,1.0,0.091,0.041,0.222,0.222,0.935,1.0,1.0,0.997,0.968,0.521,1.0,1.0,0.029
0.682,0.222,0.0,0.0,0.99,0.512,0.0,0.0,0.484,1.0,1.0,0.703,0.302,0.304,1.0,0.9,0.682
0.526,0.424,0.0,1.0,0.535,0.014,0.778,0.667,0.452,1.0,0.0,0.091,0.325,0.448,1.0,0.7,0.526
0.39,0.414,0.0,0.0,0.495,0.509,0.222,0.778,0.613,1.0,1.0,0.932,0.575,0.929,0.0,0.3,0.39
0.339,0.949,1.0,1.0,0.929,0.32,0.333,0.778,0.903,1.0,0.0,0.001,0.474,0.544,1.0,0.9,0.34
0.187,0.97,1.0,0.0,0.061,0.141,0.778,0.444,0.032,0.0,1.0,0.287,0.762,0.449,1.0,0.6,0.187
0.409,0.576,1.0,1.0,0.566,0.392,1.0,1.0,0.452,1.0,1.0,0.147,0.289,0.653,1.0,0.0,0.41
0.904,0.253,1.0,1.0,0.081,0.346,0.333,0.333,0.452,1.0,0.0,0.466,0.386,0.923,0.0,0.4,0.904
0.949,0.293,1.0,0.0,0.97,0.589,0.556,0.111,0.323,1.0,1.0,0.475,0.981,0.293,0.0,0.9,0.949
0.819,0.444,1.0,0.0,0.525,0.868,0.778,0.444,0.548,1.0,1.0,0.657,0.415,0.329,0.0,0.8,0.819
0.499,0.02,0.0,1.0,0.04,0.952,0.222,0.556,0.516,0.0,0.0,0.356,0.089,0.142,1.0,0.2,0.499
0.31,0.515,1.0,1.0,0.475,0.475,0.778,0.222,0.871,1.0,0.0,0.165,0.106,0.216,1.0,0.0,0.31
0.358,0.646,0.0,1.0,1.0,0.926,0.667,0.889,0.355,0.0,1.0,0.194,0.069,0.662,0.0,0.4,0.358
0.029,0.525,1.0,0.0,0.111,0.385,0.333,0.111,0.677,0.0,0.0,0.703,0.056,0.937,0.0,0.1,0.029
0.637,0.01,1.0,0.0,0.354,0.256,0.111,0.889,0.484,1.0,0.0,0.552,0.129,0.859,1.0,0.5,0.637
0.948,0.525,0.0,0.0,0.818,0.468,1.0,1.0,0.645,0.0,0.0,0.335,0.408,0.653,1.0,0.5,0.947
0.151,0.404,1.0,0.0,0.909,0.276,0.111,0.333,0.71,1.0,1.0,0.822,0.13,0.784,1.0,0.6,0.151
0.329,0.01,1.0,1.0,0.455,0.53,0.111,0.778,0.097,1.0,1.0,0.76,0.449,0.82,1.0,0.2,0.33
0.962,0.152,0.0,1.0,0.323,0.904,0.111,1.0,0.0,0.0,0.0,0.699,0.417,0.526,0.0,0.7,0.962
0.868,0.778,0.0,0.0,0.96,0.987,0.556,0.889,0.355,1.0,1.0,0.869,0.181,0.461,0.0,0.0,0.868
0.425,0.424,0.0,0.0,0.737,0.637,0.444,0.111,0.645,1.0,0.0,0.64,0.771,0.497,0.0,0.4,0.425
0.77,0.283,0.0,1.0,0.242,0.584,0.0,0.333,0.742,1.0,0.0,0.654,0.692,0.95,1.0,0.9,0.77
0.769,0.768,1.0,0.0,0.01,0.557,0.111,0.111,0.484,0.0,0.0,0.529,0.217,0.992,1.0,0.2,0.769
0.338,0.697,0.0,1.0,0.626,0.643,0.778,0.556,0.774,1.0,0.0,0.313,0.896,0.253,1.0,0.4,0.338
0.04,0.131,1.0,1.0,0.333,0.635,0.0,0.222,0.387,1.0,0.0,0.025,0.418,0.948,0.0,0.0,0.041
0.005,0.636,0.0,1.0,0.091,0.41,0.333,0.556,0.0,1.0,1.0,0.571,0.456,0.542,1.0,0.3,0.006
0.323,0.98,0.0,1.0,0.212,0.214,0.333,0.0,0.613,0.0,0.0,0.898,0.517,0.731,1.0,0.3,0.323
0.593,0.687,0.0,0.0,0.444,0.886,0.0,0.778,0.161,0.0,0.0,0.343,0.836,0.862,0.0,0.3,0.593
0.401,0.798,0.0,1.0,0.909,0.707,0.889,1.0,0.419,1.0,1.0,0.94,0.958,0.658,0.0,0.4,0.401
0.62,0.323,1.0,1.0,0.333,0.911,0.556,0.0,0.548,0.0,0.0,0.499,0.02,0.678,1.0,0.6,0.621
0.231,0.828,0.0,0.0,0.182,0.017,0.444,0.444,0.806,1.0,0.0,0.766,0.118,0.372,0.0,0.2,0.231
0.803,0.778,1.0,1.0,0.263,0.182,1.0,0.889,0.935,0.0,1.0,0.554,0.172,0.47,1.0,0.7,0.803
0.622,0.444,0.0,0.0,0.313,0.255,0.667,0.556,0.677,1.0,1.0,0.541,0.259,0.91,0.0,0.8,0.622
0.581,0.061,1.0,1.0,0.0,0.582,0.444,0.222,0.419,1.0,1.0,0.938,0.732,0.443,0.0,0.4,0.581
1.0,0.404,1.0,0.0,0.687,0.514,1.0,0.667,0.323,0.0,1.0,0.128,0.759,0.102,1.0,0.9,0.999
0.097,0.949,0.0,1.0,0.354,0.641,0.889,0.667,0.065,0.0,0.0,0.711,0.894,0.486,0.0,1.0,0.097
0.262,0.909,1.0,1.0,0.202,0.031,0.222,0.556,0.484,1.0,1.0,0.457,0.228,0.416,0.0,0.0,0.262
0.445,0.495,1.0,0.0,0.253,0.15,0.222,0.222,0.484,0.0,0.0,0.722,0.776,0.186,0.0,0.6,0.445
0.942,0.778,0.0,1.0,0.576,0.989,0.556,0.111,0.484,0.0,1.0,0.166,0.506,0.483,0.0,0.3,0.942
0.282,0.566,0.0,1.0,0.354,0.775,0.889,0.111,0.613,0.0,1.0,0.332,0.026,0.446,1.0,0.7,0.283
0.987,0.677,1.0,0.0,0.394,0.952,0.0,0.444,0.129,0.0,0.0,0.341,0.74,0.178,1.0,0.4,0.987
0.063,0.939,1.0,0.0,0.949,0.51,0.556,0.111,0.129,0.0,1.0,0.434,0.297,0.253,0.0,0.3,0.063
0.218,0.929,1.0,0.0,0.152,0.359,0.556,0.333,0.516,0.0,1.0,0.804,0.858,0.052,0.0,0.5,0.218
0.6,0.566,1.0,0.0,0.929,0.565,0.889,0.333,0.806,1.0,1.0,0.857,0.097,0.433,0.0,0.1,0.601
0.415,0.152,1.0,0.0,0.909,0.739,0.889,0.0,0.774,1.0,0.0,0.835,0.06,0.528,1.0,0.2,0.415
0.651,0.414,0.0,1.0,0.485,0.064,0.444,0.0,0.903,0.0,1.0,0.167,0.684,0.933,1.0,0.8,0.651
0.383,0.798,1.0,1.0,0.212,0.753,0.778,0.667,0.065,0.0,0.0,0.523,0.285,0.43,0.0,0.3,0.383
0.079,0.798,0.0,1.0,0.848,0.337,0.778,0.111,0.71,1.0,0.0,0.63,0.695,0.967,0.0,0.7,0.08
0.958,0.859,0.0,1.0,0.354,0.286,0.778,0.222,0.677,0.0,1.0,0.338,0.897,0.223,0.0,0.0,0.958
0.632,0.737,1.0,0.0,0.354,0.672,0.444,0.556,0.548,0.0,0.0,0.099,0.533,0.24,0.0,0.3,0.633
0.693,0.152,1.0,1.0,0.798,0.862,0.778,0.667,0.968,0.0,1.0,0.208,0.835,0.02,1.0,0.1,0.693
0.377,0.111,0.0,0.0,0.303,0.86,0.556,0.889,0.645,1.0,1.0,0.957,0.038,0.413,0.0,0.4,0.377
0.772,0.586,1.0,1.0,0.263,0.498,0.667,0.222,0.29,1.0,0.0,0.127,0.142,0.13,0.0,0.5,0.772
0.507,0.596,0.0,1.0,0.737,0.346,0.889,0.444,1.0,0.0,1.0,0.919,0.641,0.39,1.0,0.8,0.508
0.989,0.697,0.0,1.0,0.949,0.755,0.444,0.222,0.097,1.0,1.0,0.941,0.66,0.042,0.0,1.0,0.99
0.742,0.323,1.0,0.0,0.869,0.792,0.444,1.0,0.774,1.0,1.0,0.298,0.436,0.752,1.0,0.6,0.743
0.932,0.869,1.0,0.0,0.535,0.309,0.333,0.0,0.516,1.0,0.0,0.053,0.656,0.751,1.0,0.9,0.932
0.047,0.384,0.0,1.0,0.475,0.809,0.778,0.667,0.419,1.0,0.0,0.474,0.419,0.914,0.0,0.6,0.047
0.917,0.03,0.0,0.0,0.465,0.573,0.0,0.111,0.677,1.0,0.0,0.222,0.501,0.059,0.0,0.4,0.916
0.129,0.576,0.0,1.0,0.01,0.391,0.0,0.667,0.677,0.0,1.0,0.834,0.812,0.268,0.0,1.0,0.13
0.4,0.525,0.0,1.0,0.192,0.011,0.444,0.0,0.065,1.0,0.0,0.216,0.097,0.194,1.0,0.7,0.4
0.86,0.202,0.0,0.0,0.909,0.685,0.889,0.889,0.774,1.0,0.0,0.402,0.185,0.81,1.0,0.9,0.86
0.654,0.848,0.0,0.0,0.808,0.748,0.222,0.667,0.742,0.0,0.0,0.205,0.582,0.612,1.0,0.8,0.654
0.522,0.04,0.0,0.0,0.687,0.755,1.0,0.333,0.645,1.0,1.0,0.827,0.499,0.501,0.0,0.7,0.522
0.853,0.606,1.0,1.0,0.212,0.893,0.444,0.222,0.161,0.0,0.0,0.676,0.795,0.954,1.0,0.1,0.853
0.074,0.131,0.0,1.0,0.152,0.795,1.0,0.222,0.032,1.0,0.0,0.192,0.983,0.12,0.0,1.0,0.074
0.601,0.152,1.0,0.0,0.808,0.53,0.333,0.222,0.774,1.0,0.0,0.288,0.725,0.868,1.0,0.8,0.602
0.007,0.303,0.0,1.0,0.162,0.682,0.333,0.889,0.129,0.0,1.0,0.638,0.497,0.799,1.0,0.0,0.008
0.178,0.576,1.0,0.0,0.838,0.215,0.667,0.889,0.71,1.0,0.0,0.677,0.23,0.167,0.0,0.0,0.179
0.781,0.606,0.0,0.0,0.323,0.138,0.556,0.444,0.903,0.0,0.0,0.68,0.129,0.949,1.0,0.7,0.781
0.398,0.505,1.0,0.0,0.778,0.416,0.111,0.667,0.742,0.0,1.0,0.08,0.617,0.028,0.0,0.2,0.398
0.679,0.101,0.0,0.0,0.788,0.423,0.889,1.0,0.323,0.0,0.0,0.572,0.017,0.908,0.0,0.5,0.679
0.903,0.444,0.0,0.0,0.03,0.994,0.222,0.0,0.0,0.0,0.0,0.777,0.6,0.808,1.0,0.6,0.902
0.215,0.929,0.0,1.0,0.101,0.256,0.778,0.778,0.581,1.0,0.0,0.226,0.454,0.782,1.0,0.4,0.215
0.793,0.566,0.0,1.0,0.636,0.585,0.556,0.222,0.548,1.0,0.0,0.202,0.496,0.804,1.0,0.4,0.793
0.064,0.859,1.0,1.0,0.596,0.137,1.0,1.0,0.871,1.0,1.0,0.358,0.032,0.463,1.0,0.9,0.065
0.872,0.869,0.0,0.0,0.899,0.773,0.222,0.0,0.548,1.0,1.0,0.622,0.846,0.102,0.0,0.4,0.872
0.195,0.152,0.0,1.0,0.545,0.291,0.778,0.111,0.29,1.0,1.0,0.575,0.684,0.513,1.0,0.0,0.195
0.615,0.626,0.0,0.0,0.485,0.007,1.0,0.556,0.548,1.0,1.0,0.046,0.791,0.672,1.0,0.0,0.615
0.521,0.081,0.0,0.0,0.343,0.668,0.889,0.333,0.645,0.0,1.0,0.871,0.343,0.43,1.0,0.6,0.521
0.453,0.556,1.0,1.0,0.273,0.806,0.667,0.444,0.677,0.0,1.0,0.772,0.57,0.537,0.0,0.9,0.454
0.385,0.707,0.0,0.0,0.263,0.724,0.444,0.222,0.484,1.0,0.0,0.976,0.077,0.026,0.0,0.3,0.384
0.544,0.02,1.0,1.0,0.354,0.368,0.111,0.444,0.355,0.0,0.0,0.6,0.98,0.778,0.0,0.7,0.545
0.838,0.303,0.0,0.0,0.727,0.141,0.667,0.222,0.581,0.0,0.0,0.879,0.76,0.732,1.0,0.9,0.838
0.702,0.081,0.0,1.0,0.313,0.153,0.556,0.778,0.032,1.0,0.0,0.387,0.996,0.247,1.0,0.2,0.702
0.223,0.364,1.0,1.0,0.535,0.879,0.333,0.556,0.581,0.0,1.0,0.52,0.491,0.808,1.0,0.6,0.223
0.728,0.242,1.0,1.0,0.283,0.094,0.667,0.667,0.548,1.0,0.0,0.153,0.568,0.074,0.0,0.7,0.729
0.349,0.152,1.0,1.0,0.838,0.278,0.222,0.778,0.839,0.0,1.0,0.245,0.689,0.032,0.0,0.3,0.35
0.731,0.768,1.0,0.0,0.879,0.951,0.889,0.889,0.516,1.0,1.0,0.173,0.502,0.963,0.0,0.4,0.732
0.901,0.283,0.0,1.0,0.798,0.893,0.778,0.222,0.161,1.0,1.0,0.006,0.334,0.442,1.0,0.8,0.901
0.166,0.606,0.0,1.0,0.081,0.387,0.556,0.556,0.258,0.0,1.0,0.641,0.335,0.926,0.0,0.9,0.167
0.524,0.535,0.0,1.0,0.192,0.591,0.556,0.0,1.0,0.0,1.0,0.094,0.275,0.381,1.0,0.7,0.524
0.107,0.97,0.0,1.0,0.111,0.906,0.333,0.889,0.323,0.0,1.0,0.241,0.217,0.616,0.0,0.7,0.108
0.954,0.101,0.0,0.0,0.404,0.283,0.333,1.0,0.323,0.0,0.0,0.063,0.566,0.7,0.0,1.0,0.953
0.94,0.596,1.0,0.0,0.99,0.484,1.0,0.222,0.452,1.0,1.0,0.303,0.675,0.757,0.0,0.4,0.941
0.389,0.909,0.0,0.0,0.758,0.273,0.778,0.444,0.194,0.0,1.0,0.123,0.971,0.852,1.0,0.4,0.389
0.469,0.97,1.0,0.0,0.909,0.782,0.222,0.0,0.516,1.0,0.0,0.683,0.913,0.827,1.0,0.3,0.47
0.346,0.515,0.0,1.0,0.293,0.35,1.0,0.333,0.355,1.0,0.0,0.953,0.192,0.802,1.0,0.0,0.346
0.173,0.99,0.0,1.0,0.778,0.565,0.0,0.333,0.355,0.0,1.0,0.628,0.804,0.38,0.0,0.8,0.174
0.433,0.818,0.0,1.0,0.505,0.182,0.556,0.667,0.032,1.0,0.0,0.988,0.558,0.812,1.0,1.0,0.433
0.322,0.576,1.0,1.0,0.879,0.726,0.556,0.889,0.387,0.0,1.0,0.644,0.821,0.491,0.0,0.5,0.323
0.883,0.606,1.0,1.0,1.0,0.769,0.778,0.222,0.871,0.0,1.0,0.887,0.916,0.552,0.0,0.7,0.884
0.508,0.222,0.0,0.0,0.081,0.237,0.333,0.222,0.839,0.0,1.0,0.515,0.797,0.039,0.0,0.3,0.508
0.609,0.141,0.0,0.0,0.111,0.431,0.778,0.667,0.484,1.0,1.0,0.829,0.091,0.169,0.0,0.2,0.608
0.638,0.727,0.0,0.0,0.384,0.555,0.667,0.222,0.323,1.0,0.0,0.455,0.356,0.709,1.0,0.4,0.637
0.852,0.242,0.0,1.0,0.0,0.886,0.556,0.667,0.323,0.0,0.0,0.24,0.421,0.789,0.0,0.6,0.852
0.81,0.273,0.0,1.0,0.333,0.405,0.444,0.222,0.065,0.0,0.0,0.752,0.895,0.576,0.0,0.0,0.81
0.292,0.02,0.0,1.0,0.707,0.882,0.889,0.444,0.806,0.0,1.0,0.019,0.383,0.699,1.0,0.5,0.293
0.379,0.465,0.0,0.0,0.404,0.874,0.333,0.0,0.742,0.0,1.0,0.271,0.329,0.537,1.0,0.6,0.379
0.112,0.131,1.0,0.0,0.747,0.209,0.222,0.0,0.323,0.0,1.0,0.97,0.665,0.513,1.0,0.3,0.112
0.916,0.172,0.0,0.0,0.455,0.358,0.222,0.0,0.065,0.0,0.0,0.856,0.403,0.227,0.0,0.0,0.915
0.878,0.293,0.0,0.0,0.03,0.618,0.556,0.0,0.516,1.0,0.0,0.591,0.881,0.308,0.0,0.6,0.878
0.1,0.141,1.0,0.0,0.051,0.257,0.333,0.444,0.484,1.0,0.0,0.044,0.89,0.957,0.0,0.6,0.1
0.576,0.657,0.0,0.0,0.465,0.407,0.667,0.667,0.032,0.0,1.0,0.825,0.647,0.537,0.0,0.2,0.576
0.202,0.172,0.0,1.0,0.818,0.127,0.333,0.889,0.387,1.0,0.0,0.88,0.253,0.001,0.0,0.1,0.203
0.68,0.626,0.0,1.0,0.798,0.627,0.667,0.333,0.645,0.0,0.0,0.474,0.639,0.414,1.0,0.7,0.68
0.489,0.586,0.0,1.0,0.02,0.589,0.667,0.889,0.065,1.0,1.0,0.889,0.328,0.172,1.0,0.0,0.49
0.667,0.061,1.0,0.0,0.182,0.33,0.333,0.778,0.161,1.0,1.0,0.451,0.228,0.696,1.0,0.9,0.667
0.228,0.232,0.0,0.0,0.798,0.538,0.111,0.889,0.871,1.0,1.0,0.205,0.605,0.896,0.0,0.2,0.228
0.211,0.333,0.0,1.0,0.061,0.226,1.0,0.778,0.452,0.0,1.0,0.279,0.166,0.031,1.0,0.7,0.212
0.366,0.657,1.0,1.0,0.444,0.328,0.444,0.222,0.968,0.0,0.0,0.885,0.2,0.418,0.0,0.1,0.367
0.766,0.273,1.0,1.0,0.566,0.122,0.778,0.444,0.323,0.0,0.0,0.441,0.865,0.122,0.0,0.7,0.766
0.229,0.859,0.0,0.0,0.495,0.564,1.0,1.0,0.968,0.0,1.0,0.17,0.315,0.807,1.0,0.2,0.229
0.163,0.111,0.0,1.0,0.03,0.108,0.778,1.0,0.581,0.0,0.0,0.607,0.189,0.491,1.0,0.3,0.163
0.501,0.03,1.0,1.0,0.263,0.346,0.444,0.0,0.903,1.0,0.0,0.048,0.235,0.656,0.0,0.4,0.501
0.417,0.485,0.0,1.0,0.636,0.502,0.222,1.0,0.161,0.0,1.0,0.763,0.341,0.508,1.0,0.4,0.417
0.195,0.96,1.0,1.0,0.636,0.297,0.333,0.0,0.871,0.0,0.0,0.678,0.431,0.314,1.0,0.2,0.196
0.006,0.283,1.0,1.0,0.182,0.544,0.222,0.778,0.935,0.0,0.0,0.033,0.534,0.623,1.0,0.5,0.007
0.882,0.02,0.0,0.0,0.404,0.683,0.667,0.667,0.903,0.0,1.0,0.86,0.266,0.1,0.0,0.9,0.881
0.469,0.646,1.0,1.0,0.01,0.897,0.556,0.222,0.161,0.0,0.0,0.403,0.469,0.064,0.0,0.8,0.469
0.796,0.505,1.0,0.0,0.98,0.995,0.889,0.778,0.613,1.0,1.0,0.325,0.701,0.179,0.0,0.2,0.797
0.274,0.626,1.0,0.0,0.273,0.837,0.778,0.333,0.452,1.0,1.0,0.501,0.202,0.687,1.0,0.3,0.275
0.109,0.899,1.0,0.0,0.727,0.141,0.556,1.0,0.871,0.0,0.0,0.365,0.08,0.914,0.0,0.4,0.11
0.177,0.121,0.0,1.0,0.818,0.193,0.444,1.0,0.065,1.0,0.0,0.125,0.928,0.532,1.0,1.0,0.178
0.162,0.293,1.0,0.0,0.576,0.763,0.778,0.667,0.258,1.0,1.0,0.679,0.687,0.72,1.0,0.5,0.162
0.716,0.384,1.0,1.0,0.061,0.801,0.0,0.0,0.645,1.0,0.0,0.186,0.759,0.336,0.0,0.7,0.716
0.87,0.596,1.0,0.0,0.889,0.921,0.0,0.556,0.71,0.0,0.0,0.997,0.579,0.86,0.0,0.4,0.87
0.623,0.313,0.0,1.0,0.96,0.801,0.0,0.778,0.258,1.0,1.0,0.357,0.12,0.359,0.0,0.3,0.623
0.057,0.596,1.0,1.0,0.899,0.703,0.667,0.111,0.839,0.0,0.0,0.489,0.078,0.36,1.0,0.5,0.059
0.852,0.394,1.0,0.0,0.202,0.007,0.778,0.111,0.097,1.0,0.0,0.471,0.646,0.424,0.0,0.9,0.852
0.057,0.404,1.0,0.0,0.778,0.721,0.0,0.333,0.645,1.0,0.0,0.527,0.956,0.372,1.0,0.9,0.058
0.905,0.131,1.0,1.0,0.808,0.806,0.0,0.222,0.71,1.0,0.0,0.8,0.918,0.468,1.0,0.2,0.906
0.352,0.525,1.0,1.0,0.515,0.393,0.778,0.556,0.323,0.0,0.0,0.164,0.121,0.29,1.0,0.0,0.353
0.986,0.323,0.0,0.0,0.939,0.65,0.222,0.111,0.032,0.0,1.0,0.376,0.232,0.081,1.0,0.4,0.986
0.58,0.162,0.0,1.0,0.283,0.667,0.556,0.889,0.258,1.0,0.0,0.093,0.144,0.95,1.0,0.7,0.58
0.912,0.626,1.0,0.0,0.253,0.322,0.778,0.667,0.452,0.0,1.0,0.809,0.047,0.973,0.0,1.0,0.912
0.679,0.192,1.0,0.0,0.657,0.104,0.889,0.667,0.903,1.0,1.0,0.291,0.867,0.458,1.0,1.0,0.679
0.126,0.273,1.0,0.0,0.626,0.797,0.333,0.889,0.065,0.0,0.0,0.205,0.911,0.476,1.0,0.1,0.126
0.356,0.525,1.0,1.0,0.949,0.041,0.778,0.444,0.839,1.0,1.0,0.837,0.304,0.267,1.0,0.7,0.357
0.486,0.535,1.0,1.0,0.869,0.734,0.778,0.111,0.323,0.0,0.0,0.995,0.079,0.563,1.0,1.0,0.486
0.051,0.303,0.0,1.0,0.778,0.445,0.111,0.222,0.742,0.0,0.0,0.682,0.771,0.849,0.0,0.6,0.051
0.166,0.677,0.0,0.0,0.949,0.695,0.0,0.889,0.419,1.0,1.0,0.118,0.376,0.646,0.0,1.0,0.166
0.181,0.182,1.0,0.0,0.071,0.043,0.556,0.444,0.968,1.0,1.0,0.556,0.005,0.504,1.0,0.4,0.181
0.105,0.263,1.0,1.0,0.051,0.921,0.556,1.0,0.032,1.0,1.0,0.714,0.05,0.509,1.0,0.3,0.106
0.642,0.242,1.0,0.0,0.687,0.523,0.333,1.0,0.065,1.0,1.0,0.529,0.003,0.097,1.0,0.8,0.642
0.886,0.141,1.0,1.0,0.869,0.063,1.0,0.333,0.677,0.0,0.0,0.795,0.232,0.743,0.0,0.5,0.886
0.022,0.606,1.0,0.0,0.081,0.829,0.556,0.333,0.71,1.0,0.0,0.838,0.147,0.411,1.0,0.0,0.022
0.552,0.646,0.0,1.0,0.273,0.772,0.333,0.667,0.548,1.0,0.0,0.628,0.794,0.632,0.0,1.0,0.552
0.645,0.192,0.0,0.0,0.677,0.551,0.0,0.778,0.387,0.0,0.0,0.849,0.335,0.677,0.0,0.9,0.645
0.909,0.889,1.0,1.0,0.606,0.642,0.111,0.556,0.774,0.0,1.0,0.589,0.171,0.139,1.0,0.1,0.91
0.688,0.404,1.0,0.0,0.545,0.01,0.333,0.889,0.226,0.0,0.0,0.22,0.627,0.297,0.0,0.4,0.688
0.607,0.879,0.0,0.0,0.475,0.645,0.0,0.556,0.806,0.0,0.0,0.491,0.726,0.949,1.0,0.9,0.607
0.514,0.485,1.0,0.0,0.273,0.226,0.333,0.778,0.065,0.0,0.0,0.048,0.589,0.36,0.0,0.4,0.514
0.127,0.404,0.0,0.0,0.152,0.926,0.0,0.778,0.903,1.0,0.0,0.377,0.254,0.623,0.0,0.1,0.127
0.207,0.333,0.0,1.0,0.626,0.741,0.444,0.222,0.161,0.0,1.0,0.962,0.917,0.701,0.0,0.7,0.207
0.92,0.525,1.0,1.0,0.465,0.508,0.556,0.333,0.516,0.0,1.0,0.077,0.288,0.391,1.0,0.7,0.92
0.402,0.848,0.0,1.0,0.505,0.215,0.778,0.111,0.097,1.0,0.0,0.557,0.693,0.444,1.0,0.9,0.403
0.106,0.768,0.0,1.0,0.162,0.623,0.889,0.111,0.903,1.0,1.0,0.925,0.313,0.018,0.0,0.6,0.107
0.177,0.273,0.0,0.0,0.0,0.247,0.0,0.222,0.419,0.0,1.0,0.969,0.077,0.08,1.0,0.8,0.177
0.72,0.515,0.0,1.0,0.333,0.137,0.0,0.111,0.806,0.0,1.0,0.996,0.933,0.266,1.0,0.2,0.72
0.586,0.545,0.0,1.0,0.293,0.194,1.0,0.222,0.097,1.0,0.0,0.784,0.731,0.96,0.0,0.1,0.586
0.131,0.606,1.0,1.0,0.707,0.136,0.667,0.111,0.226,0.0,1.0,0.625,0.98,0.493,0.0,0.9,0.132
0.903,0.949,1.0,1.0,0.778,0.055,0.556,0.444,0.0,0.0,0.0,0.409,0.674,0.786,0.0,0.5,0.904
